SR NO.,Car Name,Year,Distance,Owner,Fuel,Location,Drive,Type,Price,,,,,,,,
1458,Hyundai Elite i20,10-Jul-05,43857,1,DIESEL,UP-16,Manual,HatchBack,604000,,,,,,,,
1459,Hyundai Elite i20,11-Jul-05,32175,1,PETROL,UP-32,Manual,HatchBack,646000,,,,,,,,
1460,Hyundai Elite i20,10-Jul-05,72131,1,DIESEL,KA-04,Manual,HatchBack,734000,,,,,,,,
1461,Hyundai Elite i20,08-Jul-05,49687,2,PETROL,DL-2C,Manual,HatchBack,584000,,,,,,,,
1462,Hyundai Elite i20,06-Jul-05,44008,1,PETROL,KA-51,Manual,HatchBack,578000,,,,,,,,
1463,Hyundai Elite i20,10-Jul-05,26772,2,PETROL,MH-12,Manual,HatchBack,621000,,,,,,,,
1464,Hyundai Elite i20,10-Jul-05,29246,1,PETROL,KA-53,Automatic,HatchBack,749000,,,,,,,,
1465,Hyundai Elite i20,10-Jul-05,23568,2,PETROL,TS-08,Manual,HatchBack,762000,,,,,,,,
1466,Hyundai Elite i20,09-Jul-05,54760,1,PETROL,DL-12,Manual,HatchBack,540000,,,,,,,,
1467,Hyundai Elite i20,10-Jul-05,56719,1,DIESEL,TS-07,Manual,HatchBack,775000,,,,,,,,
1468,Hyundai Elite i20,12-Jul-05,43973,1,PETROL,RJ-45,Manual,HatchBack,637000,,,,,,,,
1469,Hyundai Elite i20,10-Jul-05,86260,2,DIESEL,GJ-16,Manual,HatchBack,675000,,,,,,,,
1470,Hyundai Elite i20,07-Jul-05,54106,1,PETROL,KA-51,Manual,HatchBack,670000,,,,,,,,
1471,Hyundai Elite i20,09-Jul-05,25440,1,PETROL,MH-05,Manual,HatchBack,547000,,,,,,,,
1472,Hyundai Elite i20,09-Jul-05,26195,1,PETROL,KA-04,Manual,HatchBack,706000,,,,,,,,
1473,Hyundai Elite i20,12-Jul-05,63015,2,PETROL,RJ-45,Manual,HatchBack,603000,,,,,,,,
1474,Hyundai Elite i20,10-Jul-05,97017,2,DIESEL,TS-13,Manual,HatchBack,692000,,,,,,,,
1475,Hyundai Elite i20,08-Jul-05,78151,1,DIESEL,TS-08,Manual,HatchBack,612000,,,,,,,,
1476,Hyundai Elite i20,08-Jul-05,84825,2,PETROL,UP-14,Manual,HatchBack,534000,,,,,,,,
1477,Hyundai Elite i20,09-Jul-05,49327,2,CNG,DL-8C,Manual,HatchBack,552250,,,,,,,,
1478,Hyundai Elite i20,07-Jul-05,9515,2,CNG,DL-4C,Manual,HatchBack,496000,,,,,,,,
1479,Hyundai Elite i20,08-Jul-05,20262,1,PETROL,GJ-18,Manual,HatchBack,600600,,,,,,,,
1480,Hyundai Elite i20,11-Jul-05,23098,1,PETROL,MP-04,Manual,HatchBack,675000,,,,,,,,
1481,Hyundai Elite i20,09-Jul-05,22808,2,PETROL,TS-12,Manual,HatchBack,630000,,,,,,,,
1482,Hyundai Elite i20,09-Jul-05,60758,1,PETROL,UP-16,Manual,HatchBack,576000,,,,,,,,
1483,Hyundai Elite i20,08-Jul-05,62950,2,PETROL,MP-04,Manual,HatchBack,531000,,,,,,,,
1484,Hyundai Elite i20,08-Jul-05,71388,2,PETROL,DL-10,Manual,HatchBack,505000,,,,,,,,
1485,Hyundai Elite i20,12-Jul-05,51216,1,PETROL,TS-07,Manual,HatchBack,764000,,,,,,,,
1486,Hyundai Elite i20,08-Jul-05,34696,1,PETROL,MH-01,Manual,HatchBack,493000,,,,,,,,
1487,Hyundai Elite i20,10-Jul-05,72021,1,CNG,DL-4C,Manual,HatchBack,571000,,,,,,,,
1488,Hyundai Elite i20,09-Jul-05,22447,1,PETROL,MH-12,Manual,HatchBack,640000,,,,,,,,
1489,Hyundai Elite i20,10-Jul-05,55152,1,PETROL,KA-53,Manual,HatchBack,762400,,,,,,,,
1490,Hyundai Elite i20,11-Jul-05,56593,1,PETROL,MH-14,Manual,HatchBack,605000,,,,,,,,
1491,Hyundai Elite i20,07-Jul-05,59987,2,PETROL,DL-10,Manual,HatchBack,520000,,,,,,,,
1492,Hyundai Elite i20,11-Jul-05,23022,1,PETROL,TS-10,Manual,HatchBack,748000,,,,,,,,
1493,Hyundai Elite i20,07-Jul-05,78240,1,PETROL,MH-05,Manual,HatchBack,501000,,,,,,,,
1494,Hyundai Elite i20,09-Jul-05,55856,2,PETROL,DL-8C,Manual,HatchBack,531000,,,,,,,,
1495,Hyundai Elite i20,06-Jul-05,101010,2,CNG,MH-04,Manual,HatchBack,476000,,,,,,,,
1496,Hyundai Elite i20,06-Jul-05,95624,1,PETROL,WB-08,Manual,HatchBack,396000,,,,,,,,
1497,Hyundai Elite i20,09-Jul-05,63734,2,DIESEL,TN-09,Manual,HatchBack,646000,,,,,,,,
1498,Hyundai Elite i20,08-Jul-05,88947,1,CNG,DL-12,Manual,HatchBack,541000,,,,,,,,
1499,Hyundai Elite i20,10-Jul-05,30264,1,PETROL,GJ-01,Manual,HatchBack,695000,,,,,,,,
1500,Hyundai Elite i20,12-Jul-05,35341,1,PETROL,RJ-45,Manual,HatchBack,655000,,,,,,,,
1501,Hyundai Elite i20,08-Jul-05,77631,1,PETROL,KA-04,Manual,HatchBack,591000,,,,,,,,
1502,Hyundai Elite i20,08-Jul-05,17000,1,PETROL,KA-53,Manual,HatchBack,782000,,,,,,,,
1503,Hyundai Elite i20,09-Jul-05,35646,2,DIESEL,MH-49,Manual,HatchBack,699000,,,,,,,,
1504,Hyundai Elite i20,10-Jul-05,35985,2,PETROL,TN-03,Manual,HatchBack,716000,,,,,,,,
1505,Hyundai Elite i20,10-Jul-05,76180,2,CNG,MH-48,Manual,HatchBack,611000,,,,,,,,
1506,Hyundai Elite i20,10-Jul-05,40826,2,PETROL,DL-4C,Manual,HatchBack,546000,,,,,,,,
1507,Hyundai Elite i20,08-Jul-05,36037,1,PETROL,DL-4C,Manual,HatchBack,566000,,,,,,,,
1508,Hyundai Elite i20,09-Jul-05,51181,1,PETROL,KA-51,Manual,HatchBack,667000,,,,,,,,
1509,Hyundai Elite i20,09-Jul-05,41702,2,PETROL,MH-12,Manual,HatchBack,477000,,,,,,,,
1510,Hyundai Elite i20,06-Jul-05,89210,2,PETROL,HR-03,Manual,HatchBack,445000,,,,,,,,
1511,Hyundai Elite i20,11-Jul-05,56414,1,CNG,HR-26,Manual,HatchBack,639000,,,,,,,,
1512,Hyundai Elite i20,10-Jul-05,55860,1,PETROL,HR-26,Manual,HatchBack,704000,,,,,,,,
1513,Hyundai Elite i20,08-Jul-05,30539,1,PETROL,MH-01,Manual,HatchBack,595000,,,,,,,,
1514,Hyundai Elite i20,10-Jul-05,70601,1,PETROL,KA-41,Automatic,HatchBack,755000,,,,,,,,
1515,Hyundai Elite i20,08-Jul-05,33655,2,PETROL,KA-53,Manual,HatchBack,740000,,,,,,,,
1516,Hyundai Elite i20,10-Jul-05,36043,2,PETROL,KA-53,Manual,HatchBack,751000,,,,,,,,
1517,Hyundai Elite i20,07-Jul-05,33491,1,PETROL,TS-12,Manual,HatchBack,589000,,,,,,,,
1518,Hyundai Elite i20,09-Jul-05,29498,1,PETROL,WB-02,Manual,HatchBack,426000,,,,,,,,
1519,Hyundai Elite i20,08-Jul-05,52276,1,PETROL,TN-01,Manual,HatchBack,578000,,,,,,,,
1520,Hyundai Elite i20,10-Jul-05,65118,2,PETROL,UP-16,Automatic,HatchBack,570000,,,,,,,,
1521,Hyundai Elite i20,11-Jul-05,23897,2,PETROL,PB-10,Automatic,HatchBack,780000,,,,,,,,
1522,Hyundai Elite i20,11-Jul-05,59924,1,PETROL,RJ-02,Manual,HatchBack,604000,,,,,,,,
1523,Hyundai Elite i20,10-Jul-05,33282,2,PETROL,KA-53,Manual,HatchBack,749000,,,,,,,,
1524,Hyundai Elite i20,10-Jul-05,56417,1,PETROL,GJ-01,Manual,HatchBack,695000,,,,,,,,
1525,Hyundai Elite i20,10-Jul-05,91441,1,DIESEL,TS-28,Manual,HatchBack,757000,,,,,,,,
1526,Hyundai Elite i20,10-Jul-05,49155,1,PETROL,GJ-06,Manual,HatchBack,645000,,,,,,,,
1527,Hyundai Elite i20,08-Jul-05,59397,1,PETROL,DL-8C,Manual,HatchBack,558000,,,,,,,,
1528,Hyundai Elite i20,07-Jul-05,102887,1,PETROL,,Manual,HatchBack,601000,,,,,,,,
1529,Hyundai Elite i20,11-Jul-05,21786,2,PETROL,MP-04,Manual,HatchBack,539000,,,,,,,,
1530,Hyundai Elite i20,07-Jul-05,102118,2,PETROL,,Manual,HatchBack,542000,,,,,,,,
1531,Hyundai Elite i20,09-Jul-05,17923,1,PETROL,DL-10,Manual,HatchBack,587000,,,,,,,,
1532,Hyundai Elite i20,11-Jul-05,30683,2,PETROL,TN-23,Manual,HatchBack,620000,,,,,,,,
1533,Hyundai Elite i20,11-Jul-05,43803,1,PETROL,TS-08,Manual,HatchBack,682000,,,,,,,,
1534,Hyundai Elite i20,10-Jul-05,56028,2,PETROL,TN-13,Manual,HatchBack,673000,,,,,,,,
1535,Hyundai Elite i20,06-Jul-05,59352,1,PETROL,MH-02,Manual,HatchBack,416200,,,,,,,,
1536,Hyundai Elite i20,10-Jul-05,43740,1,PETROL,HR-26,Manual,HatchBack,696000,,,,,,,,
1537,Hyundai Elite i20,09-Jul-05,56416,1,PETROL,TS-07,Manual,HatchBack,645000,,,,,,,,
1538,Hyundai Elite i20,08-Jul-05,10212,1,PETROL,MH-04,Manual,HatchBack,589000,,,,,,,,
1539,Hyundai Elite i20,08-Jul-05,24616,1,PETROL,DL-7C,Manual,HatchBack,548000,,,,,,,,
1540,Hyundai Elite i20,09-Jul-05,34637,2,PETROL,TN-05,Manual,HatchBack,656000,,,,,,,,
1541,Hyundai Elite i20,09-Jul-05,69698,2,PETROL,TS-07,Manual,HatchBack,659000,,,,,,,,
1542,Hyundai Elite i20,09-Jul-05,51065,1,PETROL,KA-53,Manual,HatchBack,635000,,,,,,,,
1543,Hyundai Elite i20,08-Jul-05,21443,2,PETROL,TN-13,Manual,HatchBack,564000,,,,,,,,
1544,Hyundai Elite i20,10-Jul-05,53083,1,PETROL,HR-30,Manual,HatchBack,565000,,,,,,,,
1545,Hyundai Elite i20,09-Jul-05,43083,1,PETROL,KA-01,Manual,HatchBack,707000,,,,,,,,
1546,Hyundai Elite i20,09-Jul-05,68759,1,PETROL,GJ-03,Manual,HatchBack,598000,,,,,,,,
1547,Hyundai Elite i20,09-Jul-05,17698,1,PETROL,DL-10,Manual,HatchBack,559200,,,,,,,,
1548,Hyundai Elite i20,09-Jul-05,25678,1,PETROL,TN-85,Manual,HatchBack,659000,,,,,,,,
1549,Hyundai Elite i20,07-Jul-05,61623,2,DIESEL,GJ-05,Manual,HatchBack,521000,,,,,,,,
1550,Hyundai Elite i20,08-Jul-05,63842,1,PETROL,TN-22,Manual,HatchBack,629000,,,,,,,,
1551,Hyundai Elite i20,10-Jul-05,55943,1,PETROL,TS-07,Manual,HatchBack,691000,,,,,,,,
1552,Hyundai Elite i20,11-Jul-05,24171,1,PETROL,MH-14,Manual,HatchBack,712000,,,,,,,,
1553,Hyundai Elite i20,11-Jul-05,33236,2,PETROL,RJ-45,Automatic,HatchBack,715000,,,,,,,,
1554,Hyundai Elite i20,11-Jul-05,63173,1,PETROL,GJ-01,Manual,HatchBack,693000,,,,,,,,
1555,Hyundai Elite i20,08-Jul-05,65469,2,DIESEL,TN-07,Manual,HatchBack,628000,,,,,,,,
1556,Hyundai Elite i20,11-Jul-05,51897,1,PETROL,GJ-04,Manual,HatchBack,713000,,,,,,,,
1557,Hyundai Elite i20,08-Jul-05,89224,2,PETROL,TS-03,Manual,HatchBack,601000,,,,,,,,
1558,Hyundai Elite i20,10-Jul-05,14362,1,PETROL,HR-76,Manual,HatchBack,587000,,,,,,,,
1559,Hyundai Elite i20,08-Jul-05,84389,2,PETROL,TN-57,Manual,HatchBack,535000,,,,,,,,
1560,Hyundai Elite i20,10-Jul-05,78064,2,DIESEL,GJ-27,Manual,HatchBack,759000,,,,,,,,
1561,Hyundai Elite i20,09-Jul-05,37369,1,PETROL,TS-07,Manual,HatchBack,681000,,,,,,,,
1562,Hyundai Elite i20,08-Jul-05,35286,1,PETROL,TN-48,Manual,HatchBack,619000,,,,,,,,
1563,Hyundai Elite i20,09-Jul-05,36350,2,PETROL,MH-12,Manual,HatchBack,628000,,,,,,,,
1564,Hyundai Elite i20,08-Jul-05,81188,2,PETROL,MH-02,Manual,HatchBack,483000,,,,,,,,
1565,Hyundai Elite i20,11-Jul-05,98635,1,PETROL,KA-04,Manual,HatchBack,727000,,,,,,,,
1566,Hyundai Elite i20,11-Jul-05,19862,1,PETROL,MH-36,Manual,HatchBack,689000,,,,,,,,
1567,Hyundai Elite i20,09-Jul-05,44207,1,PETROL,HR-26,Manual,HatchBack,549000,,,,,,,,
1568,Hyundai Elite i20,11-Jul-05,89053,1,PETROL,RJ-02,Manual,HatchBack,606000,,,,,,,,
1569,Hyundai Elite i20,09-Jul-05,83768,1,PETROL,DL-9C,Manual,HatchBack,502000,,,,,,,,
1570,Hyundai Elite i20,09-Jul-05,31163,1,PETROL,UP-32,Manual,HatchBack,453400,,,,,,,,
1571,Hyundai Elite i20,08-Jul-05,40756,1,PETROL,UP-16,Manual,HatchBack,612000,,,,,,,,
1572,Hyundai Elite i20,08-Jul-05,58266,2,PETROL,TS-10,Manual,HatchBack,622000,,,,,,,,
1573,Hyundai Elite i20,12-Jul-05,38241,1,PETROL,DL-1C,Manual,HatchBack,689650,,,,,,,,
1574,Hyundai Elite i20,12-Jul-05,40556,1,PETROL,TN-91,Manual,HatchBack,723000,,,,,,,,
1575,Hyundai Elite i20,08-Jul-05,51276,2,PETROL,DL-8C,Manual,HatchBack,567000,,,,,,,,
1576,Hyundai Elite i20,07-Jul-05,98611,1,DIESEL,TS-07,Manual,HatchBack,567700,,,,,,,,
1577,Hyundai Elite i20,11-Jul-05,9350,1,PETROL,MH-47,Manual,HatchBack,736000,,,,,,,,
1578,Hyundai Elite i20,10-Jul-05,41245,2,PETROL,MH-04,Manual,HatchBack,579000,,,,,,,,
1579,Hyundai Elite i20,09-Jul-05,29937,2,PETROL,DL-7C,Manual,HatchBack,582000,,,,,,,,
1580,Hyundai Elite i20,12-Jul-05,28342,2,PETROL,KL-02,Manual,HatchBack,645000,,,,,,,,
1581,Hyundai Elite i20,11-Jul-05,10064,2,PETROL,MH-03,Automatic,HatchBack,758000,,,,,,,,
1582,Hyundai Elite i20,10-Jul-05,40965,1,PETROL,WB-02,Manual,HatchBack,512000,,,,,,,,
1583,Hyundai Elite i20,08-Jul-05,40335,1,PETROL,KA-51,Manual,HatchBack,650000,,,,,,,,
1584,Hyundai Elite i20,10-Jul-05,55117,2,PETROL,DL-8C,Manual,HatchBack,508000,,,,,,,,
1585,Hyundai Elite i20,07-Jul-05,51865,2,PETROL,GJ-27,Manual,HatchBack,550000,,,,,,,,
1586,Hyundai Elite i20,09-Jul-05,58135,2,PETROL,MH-06,Manual,HatchBack,555000,,,,,,,,
1587,Hyundai Elite i20,08-Jul-05,47875,1,PETROL,TS-09,Manual,HatchBack,627000,,,,,,,,
1588,Hyundai Elite i20,10-Jul-05,56074,1,DIESEL,PB-91,Manual,HatchBack,741000,,,,,,,,
1589,Hyundai Elite i20,10-Jul-05,76839,1,PETROL,TN-22,Manual,HatchBack,702000,,,,,,,,
1590,Hyundai Elite i20,07-Jul-05,91861,1,DIESEL,HR-36,Manual,HatchBack,491000,,,,,,,,
1591,Hyundai Elite i20,10-Jul-05,48340,1,PETROL,UP-32,Manual,HatchBack,598000,,,,,,,,
1592,Hyundai Elite i20,11-Jul-05,78183,1,PETROL,DL-1C,Manual,HatchBack,620250,,,,,,,,
1593,Hyundai Elite i20,11-Jul-05,63297,1,DIESEL,MP-41,Manual,HatchBack,719000,,,,,,,,
1594,Hyundai Elite i20,08-Jul-05,57332,1,PETROL,TS-09,Manual,HatchBack,694000,,,,,,,,
1595,Hyundai Elite i20,06-Jul-05,111275,1,DIESEL,TN-01,Manual,HatchBack,542000,,,,,,,,
1596,Hyundai Elite i20,06-Jul-05,43733,1,PETROL,MH-02,Manual,HatchBack,499000,,,,,,,,
1597,Hyundai Elite i20,09-Jul-05,56569,1,DIESEL,MP-09,Manual,HatchBack,589000,,,,,,,,
1598,Hyundai Elite i20,08-Jul-05,55766,1,PETROL,TS-08,Manual,HatchBack,632000,,,,,,,,
1599,Hyundai Eon,07-Jul-05,43724,1,PETROL,KA-19,Manual,HatchBack,299000,,,,,,,,
1600,Hyundai Eon,10-Jul-05,26858,1,PETROL,GJ-05,Manual,HatchBack,338000,,,,,,,,
1601,Hyundai Eon,05-Jul-05,89559,1,PETROL,AP-28,Manual,HatchBack,233000,,,,,,,,
1602,Hyundai Eon,08-Jul-05,74129,1,PETROL,KA-51,Manual,HatchBack,313000,,,,,,,,
1603,Hyundai Eon,09-Jul-05,25039,1,PETROL,DL-12,Manual,HatchBack,292000,,,,,,,,
1604,Hyundai Eon,04-Jul-05,59377,1,PETROL,MH-12,Manual,HatchBack,258000,,,,,,,,
1605,Hyundai Eon,07-Jul-05,35162,1,PETROL,TN-07,Manual,HatchBack,321000,,,,,,,,
1606,Hyundai Eon,07-Jul-05,84776,2,PETROL,MH-14,Manual,HatchBack,257000,,,,,,,,
1607,Hyundai Eon,08-Jul-05,68336,2,PETROL,TS-07,Manual,HatchBack,311000,,,,,,,,
1608,Hyundai Eon,06-Jul-05,23518,2,PETROL,MH-02,Manual,HatchBack,239000,,,,,,,,
1609,Hyundai Eon,05-Jul-05,96763,1,PETROL,MH-02,Manual,HatchBack,229000,,,,,,,,
1610,Hyundai Eon,10-Jul-05,19450,1,PETROL,GJ-05,Manual,HatchBack,311000,,,,,,,,
1611,Hyundai Eon,06-Jul-05,48407,1,PETROL,TN-43,Manual,HatchBack,293000,,,,,,,,
1612,Hyundai Eon,05-Jul-05,84171,2,PETROL,AP-09,Manual,HatchBack,241000,,,,,,,,
1613,Hyundai Eon,07-Jul-05,82273,1,PETROL,MH-12,Manual,HatchBack,271000,,,,,,,,
1614,Hyundai Eon,10-Jul-05,33366,1,CNG,GJ-04,Manual,HatchBack,372000,,,,,,,,
1615,Hyundai Eon,09-Jul-05,90153,1,PETROL,KA-04,Manual,HatchBack,295000,,,,,,,,
1616,Hyundai Eon,08-Jul-05,8187,2,PETROL,KA-41,Manual,HatchBack,366000,,,,,,,,
1617,Hyundai Eon,10-Jul-05,57485,1,PETROL,MP-05,Manual,HatchBack,306000,,,,,,,,
1618,Hyundai Eon,05-Jul-05,100432,2,PETROL,,Manual,HatchBack,223000,,,,,,,,
1619,Hyundai Eon,06-Jul-05,51119,1,PETROL,KA-01,Manual,HatchBack,313000,,,,,,,,
1620,Hyundai Eon,09-Jul-05,39577,1,PETROL,PB-08,Manual,HatchBack,319000,,,,,,,,
1621,Hyundai Eon,09-Jul-05,31803,1,PETROL,TN-07,Manual,HatchBack,332000,,,,,,,,
1622,Hyundai Eon,09-Jul-05,119490,1,PETROL,,Manual,HatchBack,279000,,,,,,,,
1623,Hyundai Eon,06-Jul-05,38385,1,PETROL,MH-01,Manual,HatchBack,215000,,,,,,,,
1624,Hyundai Eon,04-Jul-05,43507,1,PETROL,TN-09,Manual,HatchBack,225000,,,,,,,,
1625,Hyundai Eon,07-Jul-05,19508,2,PETROL,MH-05,Manual,HatchBack,275000,,,,,,,,
1626,Hyundai Eon,10-Jul-05,38419,1,PETROL,WB-10,Manual,HatchBack,275000,,,,,,,,
1627,Hyundai Eon,08-Jul-05,37586,2,PETROL,MH-03,Manual,HatchBack,289000,,,,,,,,
1628,Hyundai Eon,07-Jul-05,79097,1,PETROL,KL-07,Manual,HatchBack,224000,,,,,,,,
1629,Hyundai Eon,05-Jul-05,107347,1,PETROL,,Manual,HatchBack,221000,,,,,,,,
1630,Hyundai Eon,10-Jul-05,90496,2,PETROL,MH-11,Manual,HatchBack,320000,,,,,,,,
1631,Hyundai Eon,06-Jul-05,46798,2,PETROL,KA-04,Manual,HatchBack,311000,,,,,,,,
1632,Hyundai Eon,08-Jul-05,72027,1,PETROL,BR-02,Manual,HatchBack,271000,,,,,,,,
1633,Hyundai Eon,06-Jul-05,12675,1,PETROL,GJ-05,Manual,HatchBack,265000,,,,,,,,
1634,Hyundai Eon,07-Jul-05,90774,2,PETROL,GJ-01,Manual,HatchBack,229000,,,,,,,,
1635,Hyundai Eon,04-Jul-05,10545,1,PETROL,KA-01,Manual,HatchBack,269000,,,,,,,,
1636,Hyundai Eon,08-Jul-05,30021,1,PETROL,TN-42,Manual,HatchBack,288350,,,,,,,,
1637,Hyundai Eon,07-Jul-05,75022,2,PETROL,KL-47,Manual,HatchBack,202000,,,,,,,,
1638,Hyundai Eon,10-Jul-05,20102,2,PETROL,UP-32,Manual,HatchBack,311000,,,,,,,,
1639,Hyundai Eon,05-Jul-05,56780,2,PETROL,KA-04,Manual,HatchBack,207000,,,,,,,,
1640,Hyundai Eon,08-Jul-05,38662,1,PETROL,KL-43,Manual,HatchBack,249000,,,,,,,,
1641,Hyundai Eon,07-Jul-05,75184,1,PETROL,TN-06,Manual,HatchBack,304000,,,,,,,,
1642,Hyundai Eon,04-Jul-05,49985,2,PETROL,KA-51,Manual,HatchBack,290000,,,,,,,,
1643,Hyundai Eon,04-Jul-05,56979,2,PETROL,MH-03,Manual,HatchBack,172000,,,,,,,,
1644,Hyundai Eon,10-Jul-05,24605,1,PETROL,TN-37,Manual,HatchBack,386000,,,,,,,,
1645,Hyundai Eon,10-Jul-05,86198,2,PETROL,KA-02,Manual,HatchBack,307000,,,,,,,,
1646,Hyundai Eon,09-Jul-05,25667,2,PETROL,MH-03,Manual,HatchBack,359000,,,,,,,,
1647,Hyundai Eon,06-Jul-05,68435,1,PETROL,KL-07,Manual,HatchBack,252000,,,,,,,,
1648,Hyundai Eon,07-Jul-05,38429,1,PETROL,MH-14,Manual,HatchBack,281000,,,,,,,,
1649,Hyundai Eon,08-Jul-05,70411,1,PETROL,TN-29,Manual,HatchBack,344000,,,,,,,,
1650,Hyundai Eon,08-Jul-05,40914,1,PETROL,WB-24,Manual,HatchBack,266000,,,,,,,,
1651,Hyundai Eon,06-Jul-05,81210,1,PETROL,KA-03,Manual,HatchBack,268000,,,,,,,,
1652,Hyundai Eon,04-Jul-05,123598,2,PETROL,,Manual,HatchBack,221000,,,,,,,,
1653,Hyundai Eon,09-Jul-05,50894,1,PETROL,RJ-14,Manual,HatchBack,287650,,,,,,,,
1654,Hyundai Eon,10-Jul-05,66586,1,PETROL,UP-32,Manual,HatchBack,297000,,,,,,,,
1655,Hyundai Eon,06-Jul-05,17410,1,PETROL,BR-01,Manual,HatchBack,223000,,,,,,,,
1656,Hyundai Eon,08-Jul-05,59310,1,PETROL,TN-63,Manual,HatchBack,303000,,,,,,,,
1657,Hyundai Eon,10-Jul-05,13957,1,PETROL,KA-01,Manual,HatchBack,385000,,,,,,,,
1658,Hyundai Eon,07-Jul-05,25121,1,PETROL,TS-11,Manual,HatchBack,284000,,,,,,,,
1659,Hyundai Eon,05-Jul-05,68652,1,PETROL,RJ-14,Manual,HatchBack,197000,,,,,,,,
1660,Hyundai Eon,09-Jul-05,60388,2,PETROL,MH-04,Manual,HatchBack,321000,,,,,,,,
1661,Hyundai Eon,10-Jul-05,23517,1,PETROL,MH-12,Manual,HatchBack,298000,,,,,,,,
1662,Hyundai Eon,04-Jul-05,52013,1,PETROL,KL-46,Manual,HatchBack,197000,,,,,,,,
1663,Hyundai Eon,03-Jul-05,71026,1,PETROL,KA-09,Manual,HatchBack,241000,,,,,,,,
1664,Hyundai Eon,09-Jul-05,79683,1,PETROL,KA-19,Manual,HatchBack,330000,,,,,,,,
1665,Hyundai Eon,10-Jul-05,27243,1,PETROL,MH-15,Manual,HatchBack,348000,,,,,,,,
1666,Hyundai Eon,08-Jul-05,36707,2,PETROL,TS-09,Manual,HatchBack,321000,,,,,,,,
1667,Hyundai Eon,10-Jul-05,26726,1,PETROL,MH-46,Manual,HatchBack,374000,,,,,,,,
1668,Hyundai Eon,05-Jul-05,101579,2,CNG,MH-14,Manual,HatchBack,229000,,,,,,,,
1669,Hyundai Eon,09-Jul-05,14654,1,PETROL,MH-15,Manual,HatchBack,350000,,,,,,,,
1670,Hyundai Eon,07-Jul-05,66747,2,PETROL,TN-12,Manual,HatchBack,333000,,,,,,,,
1671,Hyundai Eon,08-Jul-05,38519,1,PETROL,MH-12,Manual,HatchBack,361000,,,,,,,,
1672,Hyundai Eon,09-Jul-05,79812,1,PETROL,KL-37,Manual,HatchBack,236000,,,,,,,,
1673,Hyundai Eon,10-Jul-05,75074,1,PETROL,MP-04,Manual,HatchBack,332000,,,,,,,,
1674,Hyundai Eon,08-Jul-05,32082,1,PETROL,PB-08,Manual,HatchBack,251000,,,,,,,,
1675,Hyundai Eon,08-Jul-05,53055,1,PETROL,MP-04,Manual,HatchBack,318000,,,,,,,,
1676,Hyundai Eon,07-Jul-05,48485,1,PETROL,GJ-01,Manual,HatchBack,282000,,,,,,,,
1677,Hyundai Eon,06-Jul-05,73376,1,PETROL,MH-12,Manual,HatchBack,291000,,,,,,,,
1678,Hyundai Eon,10-Jul-05,71503,2,PETROL,TS-13,Manual,HatchBack,304000,,,,,,,,
1679,Hyundai Eon,10-Jul-05,77164,2,PETROL,MH-17,Manual,HatchBack,306000,,,,,,,,
1680,Hyundai Eon,10-Jul-05,38072,2,PETROL,MH-14,Manual,HatchBack,325000,,,,,,,,
1681,Hyundai Eon,06-Jul-05,36765,1,PETROL,MH-12,Manual,HatchBack,272000,,,,,,,,
1682,Hyundai Eon,05-Jul-05,33119,1,PETROL,KL-72,Manual,HatchBack,191000,,,,,,,,
1683,Hyundai Eon,07-Jul-05,42121,2,PETROL,KA-01,Manual,HatchBack,306000,,,,,,,,
1684,Hyundai Eon,08-Jul-05,44583,2,PETROL,TN-85,Manual,HatchBack,345000,,,,,,,,
1685,Hyundai Eon,09-Jul-05,48993,1,PETROL,PB-08,Manual,HatchBack,311000,,,,,,,,
1686,Hyundai Eon,10-Jul-05,17550,1,PETROL,MH-12,Manual,HatchBack,369000,,,,,,,,
1687,Hyundai Grand i10,07-Jul-05,39950,1,PETROL,HR-26,Manual,HatchBack,443000,,,,,,,,
1688,Hyundai Grand i10,09-Jul-05,71686,1,PETROL,HR-16,Manual,HatchBack,417000,,,,,,,,
1689,Hyundai Grand i10,09-Jul-05,75370,1,PETROL,TN-22,Manual,HatchBack,468000,,,,,,,,
1690,Hyundai Grand i10,06-Jul-05,59973,1,PETROL,TS-07,Manual,HatchBack,440000,,,,,,,,
1691,Hyundai Grand i10,09-Jul-05,16634,2,PETROL,KA-51,Manual,HatchBack,533000,,,,,,,,
1692,Hyundai Grand i10,08-Jul-05,71337,1,PETROL,GJ-06,Manual,HatchBack,451000,,,,,,,,
1693,Hyundai Grand i10,07-Jul-05,88880,1,PETROL,MP-04,Manual,HatchBack,429000,,,,,,,,
1694,Hyundai Grand i10,11-Jul-05,37965,1,PETROL,GJ-01,Automatic,HatchBack,626000,,,,,,,,
1695,Hyundai Grand i10,09-Jul-05,26678,2,PETROL,TS-13,Manual,HatchBack,548000,,,,,,,,
1696,Hyundai Grand i10,10-Jul-05,44690,1,PETROL,MH-06,Manual,HatchBack,491000,,,,,,,,
1697,Hyundai Grand i10,09-Jul-05,40570,1,PETROL,TS-09,Automatic,HatchBack,638000,,,,,,,,
1698,Hyundai Grand i10,06-Jul-05,98211,2,PETROL,KA-19,Manual,HatchBack,398000,,,,,,,,
1699,Hyundai Grand i10,09-Jul-05,49809,1,PETROL,GJ-06,Manual,HatchBack,492000,,,,,,,,
