bike_name,price,city,kms_driven,owner,age,power,brand,,,,
Bajaj Avenger Street 220,23000,Bangalore,174638,First Owner,14,150,TVS,,,,
Bajaj Avenger Street 220,29000,Bangalore,35200,First Owner,11,150,Yamaha,,,,
Bajaj Avenger Street 220,46000,Bangalore,12974,First Owner,4,110,Honda,,,,
Bajaj Avenger Street 220,35000,Bangalore,24000,First Owner,9,150,Yamaha,,,,
Bajaj Avenger Street 220,55000,Bangalore,19309,First Owner,5,150,Bajaj,,,,
Bajaj Avenger Street 220,44000,Bangalore,21460,First Owner,7,150,Yamaha,,,,
Bajaj Avenger Street 220,28000,Bangalore,25639,First Owner,9,110,TVS,,,,
Bajaj Avenger Street 220,24000,Bangalore,45238,First Owner,10,100,Hero,,,,
Bajaj Avenger Street 220,1800000,Delhi,2600,First Owner,4,1000,BMW,,,,
Bajaj Avenger Street 220,95000,Delhi,5909,First Owner,7,535,Royal Enfield,,,,
Bajaj Avenger Street 220,200000,Delhi,6500,First Owner,3,390,KTM,,,,
Bajaj Avenger Street 220,35000,Delhi,17325,First Owner,7,150,Yamaha,,,,
Bajaj Avenger Street 220,23698,Panvel,48000,First Owner,10,100,Hero,,,,
Bajaj Avenger Street 220,80000,Nagpur,45000,First Owner,18,350,Royal Enfield,,,,
Bajaj CT 100 100cc,23500,Kanpur,43100,First Owner,11,150,Bajaj,,,,
Bajaj CT 100 100cc,118000,Hyderabad,14000,First Owner,5,200,KTM,,,,
Bajaj CT 100 100cc,130000,Hyderabad,17800,First Owner,5,200,KTM,,,,
Bajaj CT 100 100cc,58000,Delhi,66650,Second Owner,9,350,Royal Enfield,,,,
Bajaj CT 100 100cc,39500,Nagpur,24500,First Owner,12,200,Bajaj,,,,
Bajaj CT 100 100cc,59900,Jaipur,32000,First Owner,5,180,TVS,,,,
Bajaj CT 100 100cc,32000,Gurgaon,8500,First Owner,9,150,Yamaha,,,,
Bajaj CT 100 100cc,289000,Delhi,18000,Second Owner,7,650,Kawasaki,,,,
Bajaj CT 100 100cc,35000,Kolkata,15000,First Owner,5,100,Bajaj,,,,
Bajaj CT 100 100cc,25000,Jaipur,24000,First Owner,11,100,Hero,,,,
Bajaj CT 100 100cc,24000,Indore,20000,First Owner,10,150,Honda,,,,
Bajaj CT 100 100cc,20000,Mumbai,53190,First Owner,10,180,Bajaj,,,,
Bajaj CT 100 100cc,24000,Delhi,21169,Second Owner,5,100,Hero,,,,
Bajaj CT 100 100cc,130000,Pune,5123,First Owner,3,350,Royal Enfield,,,,
Bajaj CT 100 100cc,75000,Kolkata,5500,First Owner,5,220,Bajaj,,,,
Bajaj CT 100 100cc,60000,Mumbai,10703,First Owner,4,150,Honda,,,,
,,,,,,,,,,,
Bajaj CT 100 100cc,27000,Jaipur,26000,First Owner,8,125,Honda,,,,
Bajaj CT 100 100cc,26000,Jaipur,18000,First Owner,7,125,Honda,,,,
Bajaj CT 100 100cc,30856,Aurangabad,26403,First Owner,7,110,Hero,,,,
Bajaj CT 100 100cc,25000,Aurangabad,38000,First Owner,10,125,Hero,,,,
Bajaj CT 100 100cc,25000,Delhi,17799,First Owner,6,110,Hero,,,,
Bajaj CT 100 100cc,1100000,Ghaziabad,2510,First Owner,3,1200,Ducati,,,,
Bajaj CT 100 100cc,35900,Delhi,15000,Second Owner,6,150,Suzuki,,,,
Bajaj CT 100 100cc,19000,Vellore,20090,Second Owner,10,150,Bajaj,,,,
Bajaj CT 100 100cc,50000,Hyderabad,26408,First Owner,11,150,Yamaha,,,,
Bajaj CT 100 100cc,47000,Hyderabad,59718,First Owner,10,150,Yamaha,,,,
Bajaj CT 100 100cc,38500,Jaipur,22464,First Owner,5,100,Hero,,,,
Bajaj CT 100 100cc,88400,Mumbai,22500,First Owner,6,350,Royal Enfield,,,,
Bajaj CT 100 100cc,130000,Hyderabad,5900,First Owner,4,350,Royal Enfield,,,,
Bajaj CT 100 100cc,60000,Mumbai,10703,First Owner,4,150,Honda,,,,
Bajaj CT 100 100cc,285000,Hyderabad,4500,First Owner,2,650,Royal Enfield,,,,
Bajaj CT 100 100cc,165000,Visakhapatnam,5799,First Owner,4,350,Royal Enfield,,,,
Bajaj CT 100 100cc,59900,Jaipur,32000,First Owner,5,180,TVS,,,,
Bajaj CT 100 100cc,60000,Kolkata,28000,First Owner,9,350,Royal Enfield,,,,
Bajaj CT 100 100cc,65000,Mumbai,20000,First Owner,4,150,Honda,,,,
Bajaj CT 100 100cc,900000,Bangalore,8000,Second Owner,5,1050,Triumph,,,,
Bajaj CT 100 100cc,46000,Mumbai,49994,First Owner,9,150,Yamaha,,,,
Bajaj CT 100 100cc,19000,Mumbai,17999,First Owner,9,150,Yamaha,,,,
Bajaj CT 100 100cc,9400,Ahmedabad,70000,Second Owner,12,125,Yamaha,,,,
Bajaj CT 100 100cc,26000,Mumbai,34000,First Owner,8,150,Yamaha,,,,
Bajaj CT 100 100cc,6400,Delhi,100000,First Owner,18,150,Bajaj,,,,
Bajaj CT 100 100cc,6700,Delhi,81000,First Owner,17,150,Bajaj,,,,
Bajaj CT 100 100cc,52800,Delhi,22000,First Owner,4,150,Yamaha,,,,
Bajaj CT 100 100cc,54000,Delhi,5020,Second Owner,4,150,Yamaha,,,,
Bajaj CT 100 100cc,35000,Jaipur,18227,First Owner,9,150,Yamaha,,,,
Bajaj CT 100 100cc,9000,Delhi,62135,Second Owner,13,150,Hero,,,,
Bajaj CT 100 100cc,590000,Howrah,6985,First Owner,4,797,Ducati,,,,
Bajaj CT 100 100cc,40000,Mumbai,24134,First Owner,4,110,Honda,,,,
Bajaj CT 100 100cc,60000,Ghaziabad,14525,First Owner,3,160,TVS,,,,
Bajaj CT 100 100cc,165000,Pune,11500,First Owner,4,500,Royal Enfield,,,,
Bajaj CT 100 100cc,28400,Gandhinagar,18958,First Owner,5,110,Honda,,,,
Bajaj CT 100 100cc,21000,Mumbai,50000,First Owner,7,150,Bajaj,,,,
Bajaj CT 100 100cc,30000,Delhi,27000,First Owner,12,150,Yamaha,,,,
Bajaj CT 100 100cc,16000,Patna,35000,First Owner,12,100,Hero,,,,
Bajaj CT 100 100cc,18000,Jodhpur,17989,First Owner,11,100,Hero,,,,
Bajaj CT 100 100cc,280000,Pune,20785,First Owner,6,650,Kawasaki,,,,
Bajaj CT 100 100cc,85000,Bangalore,11766,First Owner,8,350,Royal Enfield,,,,
Bajaj CT 100 100cc,30000,Gurgaon,42175,First Owner,8,160,TVS,,,,
Bajaj CT 100 100cc,88400,Mumbai,22500,First Owner,6,350,Royal Enfield,,,,
Bajaj CT 100 100cc,121400,Hyderabad,18500,First Owner,6,500,Royal Enfield,,,,
Bajaj CT 100 100cc,110000,Hyderabad,23350,First Owner,7,500,Royal Enfield,,,,
Bajaj CT 100 100cc,53000,Hyderabad,14432,First Owner,4,160,Honda,,,,
Bajaj CT 100 100cc,34000,Kolkata,5400,First Owner,5,100,TVS,,,,
Bajaj CT 100 100cc,200000,Jaipur,11700,First Owner,4,390,KTM,,,,
Bajaj CT 100 100cc,25000,Jhansi,35000,First Owner,8,125,Hero,,,,
Bajaj CT 100 100cc,38000,Chandigarh,12250,First Owner,10,150,Yamaha,,,,
Bajaj CT 100 100cc,175000,Jaipur,10880,First Owner,4,390,KTM,,,,
Bajaj CT 100 100cc,90000,Kanpur,2463,First Owner,3,220,Bajaj,,,,
,,,,,,,,,,,
Bajaj CT 100 100cc,27000,Gurgaon,61421,First Owner,8,100,Hero,,,,
Bajaj CT 100 100cc,50000,Mumbai,15600,First Owner,5,150,Suzuki,,,,
Bajaj CT 100 100cc,30000,Ghaziabad,19546,First Owner,8,100,Hero,,,,
Bajaj CT 100 100cc,146000,Bangalore,381,First Owner,2,295,Jawa,,,,
Bajaj CT 100 100cc,111400,Ludhiana,13600,First Owner,6,390,KTM,,,,
Bajaj CT 100 100cc,66000,Bangalore,26592,First Owner,4,220,Bajaj,,,,
Bajaj CT 100 100cc,486000,Ahmedabad,2600,First Owner,5,750,Harley-Davidson,,,,
Bajaj CT 100 100cc,60000,Pune,52000,First Owner,8,150,Yamaha,,,,
Bajaj CT 100 100cc,55000,Ahmedabad,5200,First Owner,2,110,Bajaj,,,,
Bajaj CT 100 100cc,4400,Godhara,55000,First Owner,16,110,LML,,,,
Bajaj Discover 100cc,23000,Bangalore,174638,First Owner,14,150,TVS,,,,
Bajaj Discover 100cc,29000,Bangalore,35200,First Owner,11,150,Yamaha,,,,
Bajaj Discover 100cc,46000,Bangalore,12974,First Owner,4,110,Honda,,,,
Bajaj Discover 100cc,35000,Bangalore,24000,First Owner,9,150,Yamaha,,,,
Bajaj Discover 100cc,55000,Bangalore,19309,First Owner,5,150,Bajaj,,,,
Bajaj Discover 100cc,44000,Bangalore,21460,First Owner,7,150,Yamaha,,,,
Bajaj Discover 100cc,28000,Bangalore,25639,First Owner,9,110,TVS,,,,
Bajaj Discover 100cc,24000,Bangalore,45238,First Owner,10,100,Hero,,,,
Bajaj Discover 100cc,33000,Mumbai,5188,First Owner,6,135,Bajaj,,,,
Bajaj Discover 100cc,21316,Mumbai,39000,First Owner,11,135,Bajaj,,,,
Bajaj Discover 100cc,110000,Chennai,15400,First Owner,4,500,Royal Enfield,,,,
Bajaj Discover 100cc,36000,Jhansi,17000,Second Owner,4,100,Hero,,,,
Bajaj Discover 100cc,115000,Bangalore,13797,First Owner,4,400,Bajaj,,,,
Bajaj Discover 100cc,82000,Chandigarh,15418,Second Owner,10,350,Royal Enfield,,,,
Bajaj Discover 100cc,20000,Bangalore,73317,Second Owner,13,223,Hero,,,,
Bajaj Discover 100cc,96300,Bangalore,28000,First Owner,9,350,Royal Enfield,,,,
Bajaj Discover 100cc,97000,Bangalore,41211,First Owner,7,350,Royal Enfield,,,,
Bajaj Discover 100cc,85000,Bangalore,24592,First Owner,10,350,Royal Enfield,,,,
Bajaj Discover 100cc,47600,Hyderabad,18000,First Owner,4,110,Honda,,,,
Bajaj Discover 100cc,33000,Mumbai,15250,First Owner,9,150,Honda,,,,
Bajaj Discover 100cc,19000,Bangalore,26527,First Owner,16,100,Bajaj,,,,
Bajaj Discover 100cc,10000,Kanchipuram,35000,Second Owner,11,110,TVS,,,,
Bajaj Discover 100cc,101697,Bangalore,7734,First Owner,4,200,Bajaj,,,,
Bajaj Discover 100cc,48000,Gurgaon,54990,First Owner,6,220,Bajaj,,,,
Bajaj Discover 100cc,46500,Gurgaon,16540,Second Owner,6,220,Bajaj,,,,
Bajaj Discover 100cc,10000,Mumbai,37066,Second Owner,16,100,Bajaj,,,,
Bajaj Discover 100cc,39000,Jaipur,52000,First Owner,6,125,Hero,,,,
Bajaj Discover 100cc,35000,Bangalore,24000,First Owner,11,150,Honda,,,,
Bajaj Discover 100cc,135000,Mumbai,9600,First Owner,5,410,Royal Enfield,,,,
Bajaj Discover 100cc,24000,Mumbai,65000,First Owner,11,125,Hero,,,,
Bajaj Discover 100cc,378000,Kanchipuram,13000,First Owner,8,883,Harley-Davidson,,,,
,,,,,,,,,,,
Bajaj Discover 100cc,45000,Delhi,18611,First Owner,5,180,TVS,,,,
Bajaj Discover 100cc,40000,Mumbai,3443,First Owner,6,220,Bajaj,,,,
Bajaj Discover 100cc,32000,Gurgaon,10576,First Owner,8,220,Bajaj,,,,
Bajaj Discover 100cc,104400,Bangalore,41000,First Owner,5,350,Royal Enfield,,,,
Bajaj Discover 100cc,38000,Ajmer,25000,First Owner,6,150,Suzuki,,,,
Bajaj Discover 100cc,61000,Bardhaman,5250,First Owner,3,100,Hero,,,,
Bajaj Discover 100cc,107000,Dibrugarh,5000,First Owner,3,300,Mahindra,,,,
Bajaj Discover 100cc,100400,Gurgaon,5300,First Owner,6,200,Bajaj,,,,
Bajaj Discover 100cc,109000,Mumbai,13110,Second Owner,5,500,Royal Enfield,,,,
Bajaj Discover 100cc,40362,Hyderabad,14653,First Owner,6,150,Suzuki,,,,
Bajaj Discover 100cc,13000,Ahmedabad,65000,First Owner,14,100,Hero,,,,
Bajaj Discover 100cc,130000,Chennai,23400,First Owner,4,400,Bajaj,,,,
Bajaj Discover 100cc,70000,Mumbai,25240,First Owner,6,200,Bajaj,,,,
Bajaj Discover 100cc,120000,Delhi,13560,First Owner,4,350,Royal Enfield,,,,
Bajaj Discover 100cc,42000,Ghaziabad,26839,First Owner,3,100,Hero,,,,
Bajaj Discover 100cc,13500,Gurgaon,50000,First Owner,10,110,Honda,,,,
,,,,,,,,,,,
Bajaj Discover 100cc,35000,Ghaziabad,35020,First Owner,5,150,Bajaj,,,,
Bajaj Discover 100cc,80000,Gurgaon,42173,First Owner,5,200,Bajaj,,,,
Bajaj Discover 100cc,105000,Dehradun,28000,First Owner,6,200,KTM,,,,
Bajaj Discover 100cc,42000,Dehradun,12000,First Owner,4,150,Bajaj,,,,
Bajaj Discover 100cc,20000,Delhi,36903,First Owner,12,150,Bajaj,,,,
Bajaj Discover 100cc,61500,Pune,15264,First Owner,4,220,Bajaj,,,,
Bajaj Discover 100cc,190000,Visakhapatnam,6000,First Owner,3,310,TVS,,,,
Bajaj Discover 100cc,75000,Gurgaon,18304,First Owner,4,200,TVS,,,,
Bajaj Discover 100cc,40000,Mumbai,17038,First Owner,5,150,Bajaj,,,,
Bajaj Discover 100cc,35000,Delhi,23297,Second Owner,5,150,Bajaj,,,,
Bajaj Discover 100cc,24500,Chandigarh,51999,First Owner,7,125,Honda,,,,
Bajaj Discover 100cc,60000,Ghaziabad,7312,First Owner,2,150,Bajaj,,,,
Bajaj Discover 100cc,143000,Delhi,2963,First Owner,3,200,KTM,,,,
Bajaj Discover 100cc,20000,Faridkot,20000,First Owner,14,160,TVS,,,,
Bajaj Discover 100cc,35000,Amritsar,47000,First Owner,10,150,Bajaj,,,,
Bajaj Discover 100cc,95000,24 Pargana,9000,First Owner,6,350,Royal Enfield,,,,
Bajaj Discover 100cc,28000,Mumbai,47098,First Owner,9,223,Hero,,,,
Bajaj Discover 100cc,45000,Delhi,17900,First Owner,5,150,Bajaj,,,,
Bajaj Discover 100cc,25000,Mumbai,14002,Second Owner,10,100,Hero,,,,
Bajaj Discover 100cc,75000,Thane,24203,First Owner,7,350,Royal Enfield,,,,
Bajaj Discover 100cc,98000,Bangalore,28026,First Owner,5,200,Bajaj,,,,
Bajaj Discover 100cc,12800,Delhi,50000,First Owner,13,150,Hero,,,,
Bajaj Discover 100cc,198000,Dehradun,5640,First Owner,3,390,KTM,,,,
Bajaj Discover 100cc,95000,Delhi,20000,First Owner,6,350,Royal Enfield,,,,
Bajaj Discover 100cc,25000,Ahmedabad,38247,First Owner,8,110,Mahindra,,,,
Bajaj Discover 100cc,110000,Naraingarh,24300,First Owner,3,350,Royal Enfield,,,,
Bajaj Discover 100cc,35000,Pune,45189,First Owner,10,150,Bajaj,,,,
Bajaj Discover 100cc,16000,Thane,99000,First Owner,11,150,Bajaj,,,,
Bajaj Discover 100cc,66400,Bangalore,2600,First Owner,4,150,Bajaj,,,,
Bajaj Discover 100cc,26000,Ghaziabad,43625,First Owner,8,110,Hero,,,,
Bajaj Discover 100M,43000,Hyderabad,38000,First Owner,7,150,Yamaha,,,,
Bajaj Discover 100M,40000,Gwalior,19300,First Owner,7,220,Bajaj,,,,
Bajaj Discover 100M,85000,Bangalore,33783,First Owner,7,350,Royal Enfield,,,,
Bajaj Discover 100M,52000,Ludhiana,4725,First Owner,5,150,Bajaj,,,,
Bajaj Discover 100M,125000,Pune,8930,First Owner,4,400,Bajaj,,,,
Bajaj Discover 100M,121000,Gurgaon,13013,First Owner,3,150,Yamaha,,,,
Bajaj Discover 100M,35000,Karim Nagar,28000,Second Owner,6,223,Hero,,,,
Bajaj Discover 100M,96000,Delhi,16317,Second Owner,5,350,Royal Enfield,,,,
Bajaj Discover 100M,19000,Delhi,69761,First Owner,9,125,Honda,,,,
Bajaj Discover 100M,130800,Delhi,24000,First Owner,5,350,Royal Enfield,,,,
Bajaj Discover 100M,60000,Gurgaon,4200,First Owner,9,200,Bajaj,,,,
Bajaj Discover 100M,67000,24 Pargana,25000,Second Owner,8,200,KTM,,,,
Bajaj Discover 100M,80000,Delhi,25000,First Owner,7,250,Honda,,,,
Bajaj Discover 100M,50300,Rewari,14000,First Owner,7,220,Bajaj,,,,
Bajaj Discover 100M,23400,Delhi,15000,First Owner,9,125,Honda,,,,
Bajaj Discover 100M,105000,Mumbai,18000,First Owner,6,390,KTM,,,,
Bajaj Discover 100M,21100,Chandigarh,21000,First Owner,11,100,Bajaj,,,,
Bajaj Discover 100M,283700,Mumbai,4400,First Owner,5,250,Hyosung,,,,
Bajaj Discover 100M,27500,Ahmedabad,32659,First Owner,10,100,Hero,,,,
Bajaj Discover 100M,25000,Jaipur,39000,First Owner,9,100,Hero,,,,
Bajaj Discover 100M,90000,Ranchi,17000,First Owner,4,150,Yamaha,,,,
Bajaj Discover 100M,20300,Tiruvallur,46000,First Owner,15,100,Hero,,,,
Bajaj Discover 100M,55800,Gorakhpur,4000,First Owner,4,125,Honda,,,,
Bajaj Discover 100M,125000,Mumbai,31243,First Owner,4,400,Bajaj,,,,
Bajaj Discover 100M,160000,Karwar,5000,First Owner,4,350,Royal Enfield,,,,
Bajaj Discover 100M,12982,Ahmedabad,100000,Second Owner,12,150,Bajaj,,,,
Bajaj Discover 100M,25000,Kanchipuram,25000,Second Owner,7,125,Honda,,,,
Bajaj Discover 100M,25000,Delhi,16565,First Owner,6,110,TVS,,,,
Bajaj Discover 100M,51000,Mumbai,26219,First Owner,6,150,Yamaha,,,,
Bajaj Discover 100M,18200,Jaipur,45000,First Owner,12,150,Hero,,,,
Bajaj Discover 100M,15000,Delhi,36888,First Owner,13,135,Bajaj,,,,
Bajaj Discover 125cc,60000,Mumbai,18200,First Owner,9,150,Yamaha,,,,
Bajaj Discover 125cc,28000,Gurgaon,25000,First Owner,9,150,Hero,,,,
Bajaj Discover 125cc,120000,Jhajjar,16000,Second Owner,7,200,KTM,,,,
Bajaj Discover 125cc,20000,Agra,35063,Second Owner,13,150,Honda,,,,
Bajaj Discover 125cc,73000,Manali,14000,First Owner,3,150,Yamaha,,,,
Bajaj Discover 125cc,45000,Gadwal,15000,First Owner,5,150,Bajaj,,,,
Bajaj Discover 125cc,170000,Honavar,6000,First Owner,3,500,Royal Enfield,,,,
Bajaj Discover 125cc,55000,Mathura,38000,First Owner,6,220,Bajaj,,,,
Bajaj Discover 125cc,83100,Ghaziabad,13450,First Owner,4,150,Bajaj,,,,
Bajaj Discover 125cc,25000,Jaipur,50000,First Owner,7,100,Hero,,,,
Bajaj Discover 125cc,39200,Gurgaon,16500,Second Owner,5,125,Honda,,,,
Bajaj Discover 125cc,141000,Delhi,4625,First Owner,3,350,Royal Enfield,,,,
Bajaj Discover 125cc,134400,Delhi,1550,First Owner,4,350,Royal Enfield,,,,
Bajaj Discover 125cc,15000,Ahmedabad,70000,First Owner,13,150,Bajaj,,,,
Bajaj Discover 125cc,78500,Thane,35596,First Owner,6,350,Royal Enfield,,,,
Bajaj Discover 125cc,170000,Gurgaon,500,First Owner,2,350,Royal Enfield,,,,
Bajaj Discover 125cc,52000,Delhi,3400,First Owner,3,125,Bajaj,,,,
Bajaj Discover 125cc,29500,Ahmedabad,36484,First Owner,8,100,Hero,,,,
Bajaj Discover 125cc,36000,Delhi,30000,First Owner,7,150,Honda,,,,
Bajaj Discover 125cc,65000,Khandwa,30000,First Owner,4,150,Bajaj,,,,
Bajaj Discover 125cc,50000,Jaipur,1234,Second Owner,7,220,Bajaj,,,,
Bajaj Discover 125cc,42500,Noida,16435,First Owner,7,150,Yamaha,,,,
Bajaj Discover 125cc,43000,Delhi,60000,First Owner,7,150,Yamaha,,,,
Bajaj Discover 125cc,80000,Delhi,35000,First Owner,10,250,Honda,,,,
Bajaj Discover 125cc,21000,Una,7100,First Owner,9,100,Hero,,,,
Bajaj Discover 125cc,45000,Mumbai,72354,First Owner,10,150,Yamaha,,,,
Bajaj Discover 125cc,10500,Delhi,717794,First Owner,15,125,Bajaj,,,,
Bajaj Discover 125cc,29500,Dehradun,25000,First Owner,10,150,Bajaj,,,,
Bajaj Discover 125cc,38000,Bangalore,58816,First Owner,11,220,Bajaj,,,,
Bajaj Discover 125cc,150000,Solan,2200,First Owner,4,250,Honda,,,,
Bajaj Discover 125cc,30000,Chennai,22560,First Owner,7,100,Hero,,,,
Bajaj Discover 125cc,115000,Bangalore,18057,Second Owner,5,350,Royal Enfield,,,,
Bajaj Discover 125cc,19000,Ghaziabad,78822,First Owner,8,125,Hero,,,,
Bajaj Discover 125cc,34000,Noida,38000,First Owner,11,150,Yamaha,,,,
Bajaj Discover 125cc,28000,Delhi,14256,First Owner,12,223,Hero,,,,
Bajaj Discover 125cc,125000,Delhi,9858,First Owner,4,350,Royal Enfield,,,,
Bajaj Discover 125cc,110000,Mumbai,25327,First Owner,5,390,KTM,,,,
Bajaj Discover 125cc,41000,Gurgaon,71303,First Owner,6,220,Bajaj,,,,
Bajaj Discover 125cc,20000,Chandigarh,57500,Second Owner,14,180,Bajaj,,,,
Bajaj Discover 125cc,11000,Gautam Buddha Nagar,20000,First Owner,12,100,Hero,,,,
Bajaj Discover 125cc,109000,Delhi,13000,First Owner,6,350,Royal Enfield,,,,
Bajaj Discover 125cc,63000,Alibag,21000,First Owner,4,220,Bajaj,,,,
Bajaj Discover 125cc,41999,Faridabad,54362,First Owner,4,150,Bajaj,,,,
Bajaj Discover 125cc,87000,Pune,35450,First Owner,6,200,Bajaj,,,,
Bajaj Discover 125cc,41400,Faridabad,21000,First Owner,4,125,Hero,,,,
Bajaj Discover 125cc,9000,Ghaziabad,72378,First Owner,15,100,TVS,,,,
Bajaj Discover 125cc,22000,Delhi,54000,Second Owner,13,180,Bajaj,,,,
Bajaj Discover 125cc,123400,Bangalore,5000,First Owner,4,350,Royal Enfield,,,,
Bajaj Discover 125cc,17000,Delhi,35655,First Owner,10,125,Honda,,,,
Bajaj Discover 125cc,18000,Gautam Buddha Nagar,42000,First Owner,11,135,Bajaj,,,,
Bajaj Discover 125cc,82500,Lucknow,13000,First Owner,6,200,Bajaj,,,,
Bajaj Discover 125cc,70000,Pune,7900,First Owner,6,150,Suzuki,,,,
Bajaj Discover 125cc,141000,Delhi,4625,First Owner,3,350,Royal Enfield,,,,
Bajaj Discover 125cc,134400,Delhi,1550,First Owner,4,350,Royal Enfield,,,,
Bajaj Discover 125cc,15000,Ahmedabad,70000,First Owner,13,150,Bajaj,,,,
Bajaj Discover 125cc,78500,Thane,35596,First Owner,6,350,Royal Enfield,,,,
Bajaj Discover 125cc,170000,Gurgaon,500,First Owner,2,350,Royal Enfield,,,,
Bajaj Discover 125cc,52000,Delhi,3400,First Owner,3,125,Bajaj,,,,
Bajaj Discover 125cc,29500,Ahmedabad,36484,First Owner,8,100,Hero,,,,
Bajaj Discover 125cc,51000,Indore,24800,First Owner,5,160,Honda,,,,
Bajaj Discover 125cc,155000,Mumbai,7563,First Owner,3,250,KTM,,,,
Bajaj Discover 125cc,75068,Delhi,16919,First Owner,9,350,Royal Enfield,,,,
Bajaj Discover 125cc,153000,Ernakulam,10000,First Owner,3,500,Royal Enfield,,,,
Bajaj Discover 125cc,36000,Delhi,30000,First Owner,7,150,Honda,,,,
Bajaj Discover 125cc,65000,Khandwa,30000,First Owner,4,150,Bajaj,,,,
Bajaj Discover 125cc,50000,Jaipur,1234,Second Owner,7,220,Bajaj,,,,
Bajaj Discover 125cc,35300,Hyderabad,55000,First Owner,8,223,Hero,,,,
Bajaj Discover 125cc,22000,Ambala,16750,First Owner,10,223,Hero,,,,
Bajaj Discover 125cc,36800,Delhi,41090,Second Owner,4,150,Bajaj,,,,
Bajaj Discover 125cc,49000,Kharar,13281,First Owner,5,150,Bajaj,,,,
Bajaj Discover 125cc,37000,Delhi,29094,First Owner,4,125,Bajaj,,,,
Bajaj Discover 125cc,21400,Sitapur,45000,First Owner,8,125,Honda,,,,
Bajaj Discover 125cc,93000,Mumbai,4761,First Owner,6,350,Royal Enfield,,,,
Bajaj Discover 125cc,100000,Gurgaon,9200,First Owner,3,150,Suzuki,,,,
Bajaj Discover 125cc,100500,Ahmedabad,6000,First Owner,3,150,Suzuki,,,,
Bajaj Discover 125cc,90000,Jaipur,14330,First Owner,3,350,Royal Enfield,,,,
Bajaj Discover 125cc,55000,Chennai,15000,Second Owner,12,350,Royal Enfield,,,,
Bajaj Discover 125cc,119000,Delhi,14735,First Owner,5,500,Royal Enfield,,,,
Bajaj Discover 125cc,26000,Delhi,55686,Second Owner,9,220,Bajaj,,,,
Bajaj Discover 125cc,113000,Chennai,14200,First Owner,4,350,Royal Enfield,,,,
Bajaj Discover 125cc,40000,Delhi,75000,First Owner,8,150,Bajaj,,,,
Bajaj Discover 125cc,32000,Ghaziabad,21000,First Owner,5,150,Bajaj,,,,
Bajaj Discover 125cc,13500,Mumbai,477976,First Owner,14,135,Bajaj,,,,
Bajaj Discover 125cc,66400,Pune,27481,Second Owner,7,150,Yamaha,,,,
Bajaj Discover 125cc,67000,Jaipur,43871,First Owner,6,150,Honda,,,,
Bajaj Discover 125cc,110000,Mumbai,25327,First Owner,5,390,KTM,,,,
Bajaj Discover 125cc,41000,Gurgaon,71303,First Owner,6,220,Bajaj,,,,
Bajaj Discover 125cc,20000,Chandigarh,57500,Second Owner,14,180,Bajaj,,,,
Bajaj Discover 125cc,11000,Gautam Buddha Nagar,20000,First Owner,12,100,Hero,,,,
Bajaj Discover 125cc,109000,Delhi,13000,First Owner,6,350,Royal Enfield,,,,
Bajaj Discover 125cc,63000,Alibag,21000,First Owner,4,220,Bajaj,,,,
Bajaj Discover 125cc,41999,Faridabad,54362,First Owner,4,150,Bajaj,,,,
Bajaj Discover 125cc,140000,Noida,9000,First Owner,5,410,Royal Enfield,,,,
Bajaj Discover 125cc,45000,Delhi,32375,First Owner,8,150,Yamaha,,,,
Bajaj Discover 125cc,61000,Delhi,41000,First Owner,7,220,Bajaj,,,,
Bajaj Discover 125cc,38000,Udaipur,16500,First Owner,9,110,Honda,,,,
Bajaj Discover 125cc,75500,Jammu,23800,First Owner,7,150,Honda,,,,
Bajaj Discover 125cc,125000,Meerut,700,First Owner,3,150,Suzuki,,,,
Bajaj Discover 125cc,140000,Anand,99999,First Owner,37,350,Royal Enfield,,,,
Bajaj Discover 125cc,49100,Pune,10000,First Owner,5,150,Bajaj,,,,
Bajaj Discover 125cc,95000,Mumbai,15288,Second Owner,5,350,Royal Enfield,,,,
Bajaj Discover 125cc,85000,Pune,26000,First Owner,6,200,Bajaj,,,,
Bajaj Discover 125cc,110000,Lucknow,26927,First Owner,6,350,Royal Enfield,,,,
,,,,,,,,,,,
Bajaj Discover 125cc,28000,Jaipur,25000,First Owner,7,150,Bajaj,,,,
Bajaj Discover 125M,69999,Hyderabad,7054,First Owner,5,150,Bajaj,,,,
Bajaj Discover 125M,115000,Bangalore,12000,First Owner,6,350,Royal Enfield,,,,
Bajaj Discover 125M,24000,Delhi,6000,First Owner,10,100,Hero,,,,
